,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,EDUCATION,MARITAL_STATUS,GEN_INDUSTRY,GEN_TITLE,ORG_TP_STATE,ORG_TP_FCAPITAL,JOB_DIR,FAMILY_INCOME,PERSONAL_INCOME,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,TP_PROVINCE,REGION_NM,REG_FACT_FL,FACT_POST_FL,REG_POST_FL,REG_FACT_POST_FL,REG_FACT_POST_TP_FL,FL_PRESENCE_FL,OWN_AUTO,AUTO_RUS_FL,HS_PRESENCE_FL,COT_PRESENCE_FL,GAR_PRESENCE_FL,LAND_PRESENCE_FL,CREDIT,TERM,FST_PAYMENT,GPF_DOCUMENT_FL,FACT_LIVING_TERM,WORK_TIME,FACT_PHONE_FL,REG_PHONE_FL,GEN_PHONE_FL,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_NUM_PAYM,LOAN_DLQ_NUM,LOAN_MAX_DLQ,LOAN_AVG_DLQ_AMT,LOAN_MAX_DLQ_AMT,PREVIOUS_CARD_NUM_UTILIZED,AGE_CATEGORY,WITHOUT_DELAY,REG_ADDRESS_PROVINCE_FREQ,FACT_ADDRESS_PROVINCE_FREQ,SOLVENCY
2139,0,33,0,0,1,0,0,3,0,16,2,0,0,1,1,20000.0,66,56,56,52,10,0,0,0,0,1,1,0,0,0,0,0,0,7116.0,6,1256.0,1,24,48.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,172,207,16.863406408094434
2140,0,24,0,0,1,4,2,0,3,7,0,0,0,2,0,12000.0,43,43,43,41,9,1,0,1,1,0,0,1,1,0,0,0,0,35943.0,10,4000.0,0,6,24.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,3,1,264,266,3.3386194808446708
2141,1,41,0,0,0,0,1,0,0,2,1,2,0,1,0,8000.0,23,23,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,11470.0,5,11000.0,0,168,60.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,184,183,3.4873583260680037
2142,1,29,0,0,0,4,2,3,0,3,1,2,0,1,0,15000.0,25,25,25,25,4,0,0,0,0,0,0,0,0,0,0,0,0,6411.72,6,0.0,1,15,50.0,1,0,0,1,0,5,1,1,1260.0,1260.0,0.0,3,0,301,301,14.036795118938443
2143,0,30,0,0,0,4,2,4,3,17,0,0,0,1,1,20000.0,32,32,32,32,7,0,0,0,0,0,0,0,0,0,0,0,0,18246.0,10,2100.0,0,228,120.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,3,1,214,216,10.96130658774526
2144,0,53,0,0,1,4,2,1,0,9,0,0,0,1,0,8000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,1,0,0,0,13950.0,6,1550.0,0,24,18.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,674,674,3.4408602150537635
2145,1,24,0,0,1,4,2,0,0,11,1,0,0,1,1,15000.0,26,26,26,26,7,1,1,0,1,0,0,1,1,0,0,0,0,5660.0,6,1500.0,1,6,3.0,1,1,0,1,0,5,0,0,0.0,0.0,0.0,3,1,674,674,15.901060070671377
2146,0,60,0,0,1,4,2,1,0,5,0,0,0,1,0,8000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,6710.0,6,3000.0,0,367,360.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,674,674,7.153502235469449
2147,0,41,0,0,0,0,1,3,0,2,3,2,0,1,0,6800.0,16,16,16,16,7,0,0,0,0,0,0,1,1,1,0,0,1,5419.0,12,650.0,0,128,180.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,459,454,15.058128806052778
2148,0,60,1,1,0,0,2,2,4,8,8,3,1,5,0,7000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,6750.0,5,2500.0,0,300,81.93389388228472,1,0,1,1,0,5,0,0,0.0,0.0,0.0,2,1,292,292,5.185185185185185
2149,1,52,0,0,0,4,2,0,4,9,4,0,0,1,3,8000.0,7,7,7,7,4,0,0,0,0,0,1,0,0,0,0,0,0,7740.0,10,2000.0,0,305,72.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,194,198,10.335917312661499
2150,0,38,0,0,1,3,1,1,0,10,6,1,0,1,1,20000.0,72,73,73,64,8,0,0,0,0,0,0,1,1,1,0,1,0,12600.0,12,2000.0,0,22,120.0,1,1,0,1,0,4,1,1,1350.0,1350.0,0.0,1,0,98,97,19.047619047619047
2151,0,56,0,1,0,3,2,1,0,7,0,0,0,1,0,10000.0,25,25,25,25,4,0,0,0,0,0,0,0,0,1,0,0,0,42300.0,10,4700.0,1,240,72.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,301,301,2.3640661938534278
2152,0,31,0,0,0,3,0,3,3,3,1,2,0,1,2,40000.0,68,69,69,12,5,0,0,0,0,0,0,0,0,0,0,0,0,51200.0,12,9040.0,0,158,72.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,67,67,9.375
2153,0,52,0,0,0,0,2,3,0,22,1,2,0,1,1,10000.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,33000.0,6,6340.0,0,91,84.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,127,127,1.8181818181818181
2154,0,58,0,1,0,0,2,1,3,2,0,2,0,0,0,14000.0,59,61,61,57,0,0,0,0,0,0,1,0,0,0,0,0,0,14090.0,10,2500.0,1,312,180.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,164,158,9.9361249112846
2155,0,35,0,0,1,4,2,1,3,11,1,0,0,1,1,30000.0,35,35,35,33,6,0,0,0,0,0,0,0,0,0,0,0,0,35091.0,6,3899.95,0,44,53.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,97,95,5.12952038984355
2156,1,30,0,0,1,4,2,1,3,5,5,1,0,0,3,5000.0,17,17,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,4850.0,6,2000.0,0,156,12.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,206,202,6.185567010309278
2157,0,35,0,0,0,4,2,3,4,11,6,2,0,6,0,19500.0,44,44,44,42,1,0,0,0,0,0,1,0,0,0,1,0,0,33700.0,8,30000.0,0,24,192.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,131,129,4.629080118694362
2158,0,34,0,0,0,3,0,0,0,5,1,0,0,1,0,10000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,13910.0,10,1550.0,1,124,37.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,674,674,7.1890726096333575
2159,0,54,0,0,0,1,2,0,4,5,1,2,0,1,0,6000.0,40,40,40,58,2,0,0,0,0,1,0,0,0,1,0,0,0,7515.0,6,835.0,0,300,108.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,426,426,4.790419161676646
2160,0,32,0,0,0,3,0,4,0,2,0,2,0,4,0,4000.0,16,16,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,6364.0,7,0.0,1,12,12.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,459,454,4.3997485857950975
2161,0,31,0,0,0,4,2,3,3,2,1,2,0,1,1,28000.0,42,42,42,40,2,0,0,0,0,0,0,0,0,1,0,0,1,65000.0,24,65000.0,0,79,84.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,1,1,170,168,10.338461538461537
2162,0,28,0,0,0,4,2,0,3,0,1,1,0,6,3,6500.0,64,66,66,62,9,0,0,0,0,0,1,0,0,0,0,0,0,4788.0,12,532.0,1,36,36.0,0,0,0,2,0,4,0,0,0.0,0.0,0.0,3,1,153,154,16.290726817042607
2163,0,39,0,0,1,3,0,0,0,16,1,0,0,1,1,18000.0,44,44,44,42,1,1,0,1,1,0,0,0,0,0,0,0,0,7000.0,9,7990.0,1,2,48.0,0,0,0,1,0,5,1,1,980.0,980.0,0.0,1,0,131,129,23.142857142857142
2164,0,63,0,1,1,4,2,1,0,10,1,0,0,1,0,12000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,1,0,11526.0,6,2034.0,0,123,144.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,4,1,331,332,6.246746486205102
2165,0,32,0,0,0,0,1,0,0,6,0,2,0,1,0,8000.0,55,57,57,53,0,0,0,0,0,0,0,0,0,0,0,0,0,6494.0,6,1146.0,0,360,12.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,148,144,7.391438250692948
2166,0,40,0,0,0,3,0,0,0,0,9,0,0,6,1,15000.0,46,55,55,41,9,0,0,0,0,1,0,0,0,0,0,0,0,28000.0,12,5000.0,0,108,25.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,257,255,6.428571428571428
2167,0,53,0,1,0,3,2,0,3,5,0,0,0,1,0,17000.0,31,71,31,31,0,1,1,0,1,1,0,0,0,0,0,0,0,16596.0,12,1850.0,0,48,48.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,167,97,12.292118582791034
2168,0,53,0,0,1,0,2,1,0,7,0,0,0,1,1,12000.0,37,37,37,35,0,0,0,0,0,0,1,0,0,0,0,0,0,5890.0,12,1000.0,1,12,12.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,235,239,24.448217317487266
2169,0,24,0,0,1,4,2,0,3,10,1,0,0,1,0,14000.0,46,55,55,51,8,0,0,0,0,0,0,0,0,0,0,0,0,9890.0,6,1100.0,0,18,5.0,0,0,0,1,0,5,1,1,1890.0,1890.0,0.0,3,0,257,255,8.493427704752275
2170,0,51,0,0,0,3,2,0,0,11,4,2,0,1,0,11500.0,26,26,26,26,7,0,0,0,0,0,0,0,0,1,0,0,0,9500.0,10,1500.0,1,396,312.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,674,674,12.105263157894736
2171,1,24,0,0,1,4,2,2,3,5,0,4,0,1,3,7500.0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,6796.0,10,1199.0,0,88,6.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,407,404,11.03590347263096
2172,0,23,0,0,1,4,2,1,3,0,5,0,0,1,1,11000.0,57,59,59,55,6,0,0,0,0,0,0,0,0,0,0,0,0,10538.0,10,1180.0,1,250,24.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,180,180,10.438413361169102
2173,0,29,0,0,0,3,0,0,2,0,1,0,0,1,3,7000.0,39,39,39,37,4,0,0,0,0,0,0,0,0,1,0,0,0,12755.0,12,2000.0,1,272,12.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,171,173,6.585652685221481
2174,0,42,0,0,0,3,0,0,0,14,1,0,0,1,1,10000.0,43,43,43,41,9,0,0,0,0,0,1,0,0,0,0,0,0,17595.0,12,7541.0,0,177,36.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,264,266,6.820119352088661
2175,0,44,0,0,0,3,2,3,0,2,1,2,0,1,0,15000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,17999.0,12,5000.0,0,72,180.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,331,332,10.000555586421468
2176,0,55,0,1,1,3,2,0,0,18,0,0,0,1,1,19000.0,10,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,12898.0,12,1440.0,1,204,24.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,252,254,17.677159249496047
2177,0,48,0,0,0,0,2,0,4,5,1,1,0,6,0,7000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7380.0,6,820.0,1,264,336.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,331,324,5.691056910569106
2178,1,26,0,0,1,4,2,1,0,9,0,2,0,1,1,10000.0,37,37,37,35,0,1,0,1,1,0,0,0,0,0,0,0,0,5600.0,6,990.0,1,18,60.0,1,0,0,1,1,5,1,1,407.8,407.8,0.0,3,0,235,239,10.714285714285714
2179,0,23,0,0,1,4,2,0,3,0,1,1,0,1,1,13000.0,55,57,57,53,0,0,0,0,0,0,1,0,0,0,0,0,0,5990.0,6,3000.0,1,217,156.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,148,144,13.021702838063439
2180,0,31,0,0,1,3,0,0,0,10,5,2,0,0,1,15000.0,32,32,32,32,7,0,0,0,0,0,1,0,0,0,0,0,0,24800.0,10,4000.0,0,24,120.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,214,216,6.048387096774194
2181,0,40,0,0,0,0,1,3,0,20,3,2,0,1,0,7900.0,48,47,47,45,9,0,0,0,0,0,1,0,0,0,0,0,0,9490.0,10,1100.0,0,0,216.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,154,149,8.324552160168599
2182,1,38,0,0,0,3,0,0,2,4,0,0,0,0,1,22000.0,24,24,24,24,3,0,0,0,0,0,0,0,0,0,0,0,0,30600.0,8,3400.0,1,120,21.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,252,249,5.751633986928105
2183,0,35,0,0,0,0,1,0,0,9,1,2,0,1,1,12000.0,21,21,21,21,5,0,0,0,0,0,1,1,1,0,0,0,0,11048.0,6,10706.0,1,120,180.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,191,189,6.517016654598118
2184,0,26,0,0,1,3,2,4,0,4,1,2,0,1,0,10000.0,37,37,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4990.0,4,3000.0,0,300,12.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,3,1,235,239,8.016032064128256
2185,0,56,1,1,0,3,2,1,3,8,8,3,1,5,0,6500.0,16,16,16,16,7,0,0,0,0,0,0,0,0,1,0,0,0,10799.0,10,1300.0,0,60,81.93389388228472,0,0,1,1,0,5,1,1,1200.0,1200.0,0.0,2,0,459,454,6.019075840355588
2186,0,48,0,0,0,4,2,3,0,6,3,2,0,1,1,16000.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,17990.0,10,2000.0,1,300,171.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,264,266,8.893829905503058
2187,0,51,0,0,0,0,2,3,0,2,1,2,0,1,0,12000.0,16,16,16,16,7,0,0,0,0,0,1,0,0,0,0,0,0,16110.0,10,1790.0,0,232,324.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,459,454,7.4487895716946
2188,0,53,1,1,0,5,2,1,0,8,8,3,1,5,0,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5530.0,6,1000.0,1,252,81.93389388228472,0,0,1,1,0,6,0,0,0.0,0.0,0.0,2,1,253,250,5.4249547920434
2189,0,26,0,0,1,4,2,3,0,3,1,2,0,1,1,11000.0,60,62,62,58,2,0,0,0,0,0,1,0,0,0,0,0,0,15520.0,9,0.0,1,12,72.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,196,195,6.378865979381444
2190,0,29,0,0,1,3,0,0,0,7,4,0,0,1,1,25000.0,7,7,7,7,4,1,0,1,1,0,0,0,0,0,0,1,0,11699.0,6,1300.0,0,12,24.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,3,1,194,198,12.82160868450295
2191,0,32,0,0,1,0,1,3,0,3,1,2,0,1,1,17000.0,21,21,21,21,5,0,0,0,0,0,1,1,0,0,0,0,0,15725.0,6,2775.0,0,24,12.0,1,0,0,1,0,5,1,1,3000.0,3000.0,0.0,1,0,191,189,6.486486486486486
2192,0,47,0,0,0,0,2,0,3,0,0,1,0,1,0,10000.0,59,61,61,57,0,0,0,0,0,0,1,0,0,0,0,0,0,16040.0,12,2000.0,0,96,180.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,164,158,7.481296758104738
2193,0,38,0,0,1,0,1,3,0,20,1,2,0,1,0,8000.0,29,29,29,28,7,0,0,0,0,0,0,0,0,1,0,0,0,10526.0,6,7020.0,0,36,108.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,287,286,4.560136804104124
2194,0,35,0,0,0,0,1,0,3,4,0,2,0,1,1,6000.0,46,55,55,51,8,0,0,0,0,0,0,0,0,0,0,0,0,6204.0,10,1095.0,0,192,60.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,257,255,9.671179883945841
2195,0,33,0,0,1,0,1,0,0,3,1,2,0,1,0,17000.0,67,68,68,8,1,0,0,0,0,1,0,0,0,1,0,0,0,21030.0,12,2400.0,0,132,30.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,94,93,9.70042796005706
2196,0,46,0,0,1,4,2,3,2,2,9,4,0,1,1,30000.0,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,6,6370.0,1,12,36.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,292,292,6.428571428571428
2197,0,30,0,0,1,0,1,0,2,10,0,0,0,1,1,23000.0,11,11,11,11,3,0,0,0,0,0,0,1,1,0,0,0,0,18692.0,6,3298.0,1,108,5.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,3,1,122,119,7.382837577573293
2198,0,41,0,0,1,3,0,0,0,10,1,0,0,1,0,13700.0,39,39,39,37,4,0,0,0,0,0,1,0,0,0,0,0,0,38800.0,6,5044.0,0,168,18.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,171,173,2.118556701030928
2199,0,41,0,0,0,4,2,3,3,21,1,2,0,1,3,9500.0,38,38,38,36,3,0,0,0,0,0,1,0,0,0,0,0,0,10655.0,6,6000.0,1,86,48.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,144,141,5.349601126231816
2200,0,30,0,0,1,0,1,1,0,4,0,2,0,1,1,25000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,4810.0,3,2500.0,0,1,60.0,0,0,0,1,1,2,0,0,0.0,0.0,0.0,3,1,426,426,15.592515592515593
2201,0,42,0,0,0,0,2,0,0,0,1,1,0,1,0,10000.0,30,30,30,29,0,0,0,0,0,0,1,0,0,0,0,0,0,12708.0,12,1420.0,0,17,48.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,331,324,9.442870632672332
2202,0,51,0,0,0,0,2,0,0,2,4,2,0,3,1,8700.0,53,52,52,49,6,0,0,0,0,0,1,0,0,0,0,0,0,10910.0,6,2000.0,0,60,150.0,1,1,0,1,0,6,0,0,0.0,0.0,0.0,2,1,199,199,4.784601283226398
2203,0,37,0,0,1,3,2,3,0,3,2,2,0,1,2,30000.0,42,42,42,40,2,0,0,0,0,0,1,1,0,1,0,1,0,18900.0,6,10000.0,1,114,60.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,170,168,9.523809523809524
2204,0,38,0,0,0,0,1,0,0,7,1,0,0,1,1,20000.0,60,62,62,58,2,0,0,0,0,0,1,0,0,0,0,0,0,28215.0,10,3140.0,1,36,144.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,196,195,7.08842814105972
2205,0,48,0,0,0,4,2,0,0,7,1,2,1,0,1,10000.0,64,66,66,62,9,1,0,1,1,0,1,0,0,0,0,0,0,7450.0,6,1000.0,0,120,360.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,0,1,153,154,8.053691275167784
2206,0,29,0,0,0,4,2,1,3,13,0,0,0,1,3,7000.0,14,14,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,8295.0,9,260.0,0,84,24.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,349,348,7.59493670886076
2207,0,24,0,0,1,4,2,0,3,3,1,2,0,1,1,15000.0,5,5,5,5,4,0,0,0,0,0,0,1,1,0,0,0,0,18990.0,8,4000.0,1,36,11.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,3,1,292,292,6.3191153238546605
2208,1,41,0,0,0,0,0,0,0,0,0,1,0,1,1,18000.0,53,52,52,33,6,0,0,0,0,1,1,0,0,0,0,0,0,16065.0,6,1785.0,0,60,8.0,1,1,0,1,0,6,1,1,3150.0,3150.0,0.0,0,0,199,199,6.722689075630252
2209,0,63,0,1,0,4,2,1,0,5,1,0,0,1,0,4800.0,24,24,24,24,3,0,0,0,0,0,0,0,0,1,0,0,0,12518.5,10,1400.0,0,360,24.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,4,1,252,249,3.8343251987059155
2210,1,51,0,0,0,4,2,1,3,22,0,2,0,1,0,6700.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,1,25780.0,12,3000.0,0,30,51.0,0,0,0,1,0,5,1,1,2679.82,2679.82,0.0,2,0,331,332,3.1186966640806824
2211,0,33,0,0,0,3,0,1,0,0,0,1,0,1,0,15000.0,22,33,33,22,8,1,0,1,1,1,0,1,0,0,0,0,0,7556.0,6,1333.0,1,24,48.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,130,136,11.911064055055586
2212,0,52,0,0,1,3,2,1,0,5,1,0,0,4,1,13000.0,38,38,38,50,3,0,0,0,0,1,0,0,0,1,0,0,0,17200.0,12,3000.0,0,26,27.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,144,141,9.069767441860465
2213,0,61,1,1,0,0,2,3,4,8,8,3,1,5,0,10000.0,69,70,70,12,7,0,0,0,0,0,0,0,0,1,0,0,0,16099.0,6,1800.0,0,336,81.93389388228472,0,0,1,1,0,6,0,0,0.0,0.0,0.0,4,1,74,73,3.7269395614634453
2214,1,51,0,0,0,2,2,0,0,4,0,0,0,1,1,15000.0,67,68,68,1,1,0,0,0,0,1,0,0,0,1,0,0,0,74466.0,6,8274.0,0,288,18.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,94,93,1.208605269518975
2215,0,35,0,0,0,4,2,0,0,4,1,2,0,1,1,18000.0,53,52,52,49,6,0,0,0,0,0,0,0,0,0,0,0,0,64500.0,18,12000.0,1,204,58.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,199,199,5.023255813953488
2216,0,54,0,0,0,0,2,3,4,7,1,0,0,1,1,15000.0,39,39,39,37,4,1,0,1,1,0,0,0,0,0,0,0,0,31730.91,12,8000.0,0,108,24.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,171,173,5.672702106557928
2217,0,55,1,1,0,4,2,1,0,8,8,3,1,5,0,5000.0,17,17,17,17,3,1,0,1,1,0,0,0,0,1,0,0,1,16519.02,12,510.9,1,219,81.93389388228472,1,0,1,1,0,6,0,0,0.0,0.0,0.0,2,1,206,202,3.632176727190838
2218,0,38,0,0,1,3,1,0,0,4,1,2,0,1,0,15000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,13400.0,6,1500.0,0,84,204.0,0,0,0,1,0,5,1,1,2510.0,2510.0,0.0,1,0,407,404,6.716417910447761
2219,0,58,0,0,1,4,2,1,0,10,4,0,0,4,1,15000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,0,0,0,0,13671.0,6,1519.0,1,357,3.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,674,674,6.583278472679394
2220,0,50,0,0,0,3,2,0,0,3,0,2,0,1,0,8000.0,3,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4990.0,7,600.0,1,276,12.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,407,404,11.222444889779558
2221,1,37,0,0,0,4,2,0,4,22,1,0,0,1,0,13000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,6030.0,6,670.0,0,218,204.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,331,332,12.935323383084578
2222,0,36,0,0,0,4,2,0,3,4,1,0,0,1,0,9500.0,8,8,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,7160.0,6,1000.0,0,122,12.0,0,0,0,1,0,6,1,1,1340.0,1340.0,0.0,1,0,674,674,7.960893854748604
2223,0,36,0,0,0,1,1,0,2,2,1,2,0,1,1,11000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,2578.0,6,1000.0,0,151,18.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,674,674,25.60124127230411
2224,1,50,0,0,0,5,0,0,3,0,5,0,0,1,0,11000.0,13,13,13,13,2,0,0,0,0,0,0,0,0,0,1,0,0,16048.0,6,4267.0,1,216,36.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,239,237,4.112662013958126
2225,0,55,0,0,1,0,2,1,0,0,4,0,0,1,0,18000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,1,0,0,0,6740.0,6,3000.0,1,60,108.0,0,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,674,674,16.023738872403563
2226,0,42,0,0,0,3,0,0,3,0,1,2,0,1,0,6000.0,56,58,58,54,4,0,0,0,0,0,0,0,0,0,0,0,0,6900.0,6,7000.0,1,264,24.0,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,167,170,5.217391304347826
2227,0,62,1,1,1,0,2,1,0,8,8,3,1,5,1,10500.0,34,74,74,33,6,0,0,0,0,1,0,1,1,0,0,0,0,11968.0,6,2112.0,1,108,81.93389388228472,0,0,1,1,1,5,1,1,1680.0,1680.0,0.0,4,0,134,25,5.26403743315508
2228,0,40,0,0,1,3,0,3,0,3,3,2,0,1,2,45000.0,68,69,69,12,5,0,0,0,0,0,1,0,0,0,0,0,0,7590.0,9,1400.0,1,84,180.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,67,67,53.3596837944664
2229,0,56,0,0,0,0,2,0,0,7,1,1,0,1,1,6000.0,14,14,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,13455.0,6,1495.0,1,132,72.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,349,348,2.6755852842809364
2230,0,36,0,0,1,0,1,0,0,3,4,2,0,1,1,15000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,17000.0,10,2600.0,1,156,192.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,674,674,8.823529411764707
2231,0,32,0,0,1,3,0,0,0,5,1,2,0,1,0,10000.0,32,32,32,32,7,0,0,0,0,0,0,0,0,0,0,0,1,13179.0,9,2500.0,0,36,120.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,214,216,6.829046209879354
2232,0,51,0,0,1,0,1,1,0,3,9,2,0,4,1,18000.0,23,23,23,23,3,0,0,0,0,0,1,0,0,0,0,0,0,8088.0,6,900.0,0,216,360.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,2,1,184,183,13.353115727002967
2233,0,46,0,0,0,0,2,0,0,7,0,0,0,1,0,16000.0,19,19,19,19,6,1,0,1,1,0,1,0,0,0,0,0,0,23706.0,10,3000.0,0,1,48.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,0,1,292,292,6.749346157091032
2234,0,62,0,0,0,4,2,0,3,7,1,0,0,1,0,17000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,17000.0,12,1892.0,1,60,42.0,1,0,0,1,0,5,0,0,0.0,0.0,0.0,4,1,331,332,12.0
2235,0,59,0,1,0,1,2,1,4,6,0,2,0,1,0,5000.0,17,17,17,17,3,0,0,0,0,0,0,0,0,1,0,0,0,25000.0,10,5000.0,0,256,124.0,1,0,0,1,0,6,0,0,0.0,0.0,0.0,2,1,206,202,2.0
